caminput,grayfilter,shape01,pos01,label01,switch01,posy01,posy02,posx02,posx01,pos02,switch02,totalarea01,resultdisplay,numoflabels01,shape02,
1,1,1,1,-1,1,394,0,0,585,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,261,0,0,206,1,1,2727,1,7,-1,
1,1,1,1,-1,1,17,0,0,133,1,1,0,1,0,-1,
1,1,1,1,-1,1,50,0,0,105,1,1,0,1,0,-1,
1,1,1,1,-1,1,246,0,0,200,1,1,2632,1,7,-1,
1,1,1,1,-1,1,266,0,0,208,1,1,2559,1,7,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,47,0,0,131,1,1,0,1,0,-1,
1,1,1,1,-1,1,234,0,0,187,1,1,2846,1,6,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,244,0,0,207,1,1,3095,1,5,-1,
1,1,1,1,-1,1,307,0,0,561,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,126,0,0,468,1,1,0,1,0,-1,
1,1,1,1,-1,1,245,0,0,171,1,1,2820,1,6,-1,
1,1,1,1,-1,1,6,0,0,71,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,212,0,0,166,1,1,2916,1,6,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,100,0,0,477,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,345,0,0,462,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,0,0,93,1,1,1827,1,9,-1,
1,1,1,1,-1,1,126,323,37,400,1,1,0,1,0,1,
1,1,1,1,-1,1,118,324,36,390,1,1,0,1,0,1,
1,1,1,1,-1,1,469,324,36,175,1,1,0,1,0,1,
1,1,1,1,-1,1,385,325,36,482,1,1,0,1,0,1,
1,1,1,1,-1,1,306,324,36,571,1,1,3911,1,7,1,
1,1,1,1,-1,1,123,324,37,477,1,1,0,1,0,1,
1,1,1,1,-1,1,123,324,37,477,1,1,0,1,0,1,
1,1,1,1,-1,1,49,324,36,167,1,1,0,1,0,1,
1,1,1,1,-1,1,377,319,33,477,1,1,0,1,0,1,
1,1,1,1,-1,1,123,326,43,431,1,1,0,1,0,1,
1,1,1,1,1,1,288,0,0,178,1,1,0,1,0,-1,
1,1,1,1,-1,1,64,342,43,169,1,1,0,1,0,1,
1,1,1,1,1,1,159,362,36,425,1,1,813,1,4,1,
1,1,1,1,-1,1,124,324,39,449,1,1,0,1,0,1,
1,1,1,1,-1,1,12,326,44,442,1,1,0,1,0,1,
1,1,1,1,1,1,224,325,45,128,1,1,900,1,8,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,355,324,44,271,1,1,1384,1,13,1,
1,1,1,1,-1,1,358,325,44,222,1,1,1019,1,5,1,
1,1,1,1,-1,1,355,323,45,212,1,1,1110,1,13,1,
1,1,1,1,1,1,355,325,45,221,1,1,851,1,1,1,
1,1,1,1,1,1,358,325,45,203,1,1,543,1,9,1,
1,1,1,1,-1,1,356,324,45,216,1,1,1274,1,15,1,
1,1,1,1,-1,1,357,324,44,255,1,1,1311,1,12,1,
1,1,1,1,1,1,80,326,44,183,1,1,652,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1001,1,5,1,
1,1,1,1,1,1,355,325,45,273,1,1,704,1,10,1,
1,1,1,1,1,1,355,325,45,234,1,1,872,1,1,1,
1,1,1,1,-1,1,356,324,45,256,1,1,1283,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,183,1,1,650,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,999,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,875,1,1,1,
1,1,1,1,-1,1,357,324,45,252,1,1,1305,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,355,325,45,274,1,1,1438,1,15,1,
1,1,1,1,-1,1,356,323,45,224,1,1,995,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,236,1,1,905,1,2,1,
1,1,1,1,-1,1,356,324,45,256,1,1,1284,1,14,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,44,183,1,1,644,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1008,1,5,1,
1,1,1,1,1,1,357,324,45,212,1,1,457,1,7,1,
1,1,1,1,1,1,355,325,45,233,1,1,882,1,1,1,
1,1,1,1,-1,1,357,324,45,253,1,1,1317,1,14,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,44,183,1,1,651,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,995,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,877,1,1,1,
1,1,1,1,-1,1,357,324,45,253,1,1,1306,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,183,1,1,657,1,11,1,
1,1,1,1,-1,1,356,323,44,224,1,1,1005,1,5,1,
1,1,1,1,1,1,356,325,45,271,1,1,576,1,10,1,
1,1,1,1,1,1,355,325,45,233,1,1,880,1,1,1,
1,1,1,1,-1,1,356,324,45,255,1,1,1282,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,183,1,1,653,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1001,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,232,1,1,884,1,1,1,
1,1,1,1,-1,1,357,324,45,253,1,1,1310,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,325,45,271,1,1,1364,1,13,1,
1,1,1,1,-1,1,356,323,45,262,1,1,1106,1,7,1,
1,1,1,1,1,1,357,325,45,211,1,1,467,1,7,1,
1,1,1,1,1,1,355,325,45,236,1,1,901,1,2,1,
1,1,1,1,-1,1,356,324,45,255,1,1,1268,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,44,183,1,1,652,1,11,1,
1,1,1,1,-1,1,356,323,45,223,1,1,1004,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,879,1,1,1,
1,1,1,1,-1,1,357,324,45,253,1,1,1314,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,45,220,1,1,1174,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1005,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,880,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1164,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,183,1,1,660,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1005,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,882,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1174,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,182,1,1,652,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1000,1,5,1,
1,1,1,1,1,1,357,325,45,207,1,1,462,1,7,1,
1,1,1,1,1,1,355,325,45,233,1,1,880,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1165,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,183,1,1,652,1,11,1,
1,1,1,1,-1,1,357,323,45,205,1,1,1053,1,6,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,879,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1166,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,44,183,1,1,649,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1005,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,877,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1166,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,45,215,1,1,1184,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1001,1,5,1,
1,1,1,1,1,1,355,325,45,273,1,1,697,1,10,1,
1,1,1,1,1,1,355,325,45,233,1,1,878,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1177,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,183,1,1,650,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1000,1,5,1,
1,1,-1,1,-1,1,0,324,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,233,1,1,883,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1161,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,44,183,1,1,654,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,980,1,4,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,232,1,1,878,1,1,1,
1,1,1,1,-1,1,357,324,44,223,1,1,1132,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,45,226,1,1,1132,1,10,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1005,1,5,1,
1,1,1,1,1,1,357,325,45,213,1,1,432,1,7,1,
1,1,1,1,1,1,355,325,45,233,1,1,867,1,1,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1173,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,45,225,1,1,1115,1,9,1,
1,1,1,1,-1,1,357,323,45,201,1,1,1029,1,6,1,
1,1,1,1,1,1,356,325,45,271,1,1,608,1,11,1,
1,1,1,1,1,1,355,325,45,233,1,1,880,1,1,1,
1,1,1,1,-1,1,357,324,44,223,1,1,1132,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,44,224,1,1,1116,1,9,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1000,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,878,1,1,1,
1,1,1,1,-1,1,357,324,44,223,1,1,1129,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,80,325,45,183,1,1,643,1,11,1,
1,1,1,1,-1,1,356,323,45,224,1,1,1000,1,5,1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,1,1,1,1,355,325,45,234,1,1,877,1,1,1,
1,1,1,1,-1,1,357,324,44,223,1,1,1141,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,325,45,218,1,1,1168,1,11,1,
1,1,1,1,-1,1,357,323,45,205,1,1,1050,1,6,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,272,1,1,650,1,10,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,280,1,1,576,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,357,325,45,213,1,1,456,1,7,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,356,325,45,271,1,1,555,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,357,324,45,213,1,1,519,1,9,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,325,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,278,1,1,655,1,12,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,357,324,45,215,1,1,480,1,8,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,352,323,45,262,1,1,1084,1,3,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,352,322,45,277,1,1,1020,1,3,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,352,322,45,262,1,1,1076,1,3,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,352,322,45,262,1,1,1077,1,3,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,222,1,1,855,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,326,44,214,1,1,904,1,3,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,44,237,1,1,870,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,354,324,45,234,1,1,869,1,2,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,44,222,1,1,856,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,355,325,45,222,1,1,856,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,358,325,45,223,1,1,1027,1,5,1,
1,1,1,1,-1,1,356,324,45,212,1,1,1155,1,12,1,
1,1,1,1,-1,1,355,324,44,273,1,1,1509,1,15,1,
1,1,1,1,1,1,354,326,45,234,1,1,853,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,358,325,45,223,1,1,1030,1,5,1,
1,1,1,1,-1,1,356,324,45,213,1,1,1150,1,12,1,
1,1,1,1,-1,1,355,325,44,276,1,1,1504,1,14,1,
1,1,1,1,1,1,355,325,45,222,1,1,853,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,358,325,45,223,1,1,1034,1,5,1,
1,1,1,1,-1,1,355,324,45,214,1,1,1158,1,12,1,
1,1,1,1,-1,1,355,324,44,261,1,1,1393,1,12,1,
1,1,1,1,1,1,355,326,44,222,1,1,855,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,358,325,45,223,1,1,1034,1,5,1,
1,1,1,1,-1,1,356,324,45,213,1,1,1130,1,11,1,
1,1,1,1,-1,1,355,324,44,286,1,1,1420,1,14,1,
1,1,1,1,1,1,355,325,45,222,1,1,855,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,358,325,45,223,1,1,1029,1,5,1,
1,1,1,1,-1,1,356,324,45,213,1,1,1150,1,13,1,
1,1,1,1,-1,1,356,324,44,269,1,1,1344,1,12,1,
1,1,1,1,1,1,354,326,44,234,1,1,849,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,358,325,45,223,1,1,1039,1,5,1,
1,1,1,1,-1,1,355,324,45,213,1,1,1165,1,13,1,
1,1,1,1,1,1,80,324,44,180,1,1,656,1,11,1,
1,1,1,1,1,1,355,326,45,222,1,1,872,1,2,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,253,1,1,1291,1,13,1,
1,1,1,1,-1,1,355,324,44,277,1,1,1475,1,14,1,
1,1,1,1,1,1,355,325,45,222,1,1,858,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,324,45,256,1,1,1306,1,13,1,
1,1,1,1,-1,1,356,325,44,225,1,1,1138,1,9,1,
1,1,1,1,1,1,355,325,45,222,1,1,854,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,1,1,-1,1,358,325,45,223,1,1,1029,1,5,1,
1,1,1,1,-1,1,357,324,44,221,1,1,1179,1,10,1,
1,1,1,1,1,1,80,325,44,181,1,1,669,1,11,1,
1,1,1,1,1,1,355,326,44,222,1,1,854,1,1,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,358,325,45,223,1,1,1031,1,5,1,
1,1,1,1,-1,1,357,324,44,223,1,1,1146,1,9,1,
1,1,1,1,-1,1,355,325,44,277,1,1,1474,1,14,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,357,324,45,224,1,1,1118,1,9,1,
1,1,1,1,1,1,80,325,44,180,1,1,669,1,11,1,
1,1,1,1,1,1,355,324,45,222,1,1,854,1,1,1,
1,1,-1,1,-1,1,0,323,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,356,324,45,256,1,1,1289,1,13,1,
1,1,1,1,1,1,80,325,44,181,1,1,662,1,11,1,
1,1,1,1,1,1,355,326,45,223,1,1,861,1,1,1,
1,1,-1,1,-1,1,0,322,45,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
